0; Bruno Cardoso; azul; 1385471680667
2639; Miguel Costa; laranja; 1385471680711
2640; Jos� Delgado; laranja; 1385471680711
2641; Ricardo Cardoso; amarelo; 1385471680711
2642; Nick Delgado; azul; 1385471680711
2643; Bruno Costa; amarelo; 1385471680711
2644; Miguel Neves; amarelo; 1385471680711
2645; Jos� Neves; amarelo; 1385471680711
2646; Bruno Carvalho; vermelho; 1385471680711
2647; Ricardo Carvalho; vermelho; 1385471680711
2648; Miguel Cardoso; azul; 1385471680711
2649; Bruno Neves; verde; 1385471680711
2650; Miguel Neves; laranja; 1385471680711
2651; Jo�o Costa; laranja; 1385471680711
2652; Jo�o Carvalho; amarelo; 1385471680711
2653; Bruno Neves; azul; 1385471680711
2654; Bruno Costa; laranja; 1385471680711
2655; Jos� Delgado; verde; 1385471680711
2656; Nick Carvalho; laranja; 1385471680711
2657; Nick Carvalho; vermelho; 1385471680711
2658; Jos� Costa; vermelho; 1385471680711
2659; Jos� Neves; verde; 1385471680711
2660; Nick Cardoso; azul; 1385471680711
2661; Ricardo Carvalho; vermelho; 1385471680711
2662; Bruno Delgado; laranja; 1385471680711
2663; Ricardo Cardoso; verde; 1385471680711
2664; Miguel Cardoso; amarelo; 1385471680711
2665; Jo�o Costa; verde; 1385471680711
2666; Nick Cardoso; verde; 1385471680711
2667; Nick Delgado; laranja; 1385471680711
2668; Jo�o Cardoso; amarelo; 1385471680711
2669; Jos� Cardoso; azul; 1385471680711
2670; Miguel Carvalho; laranja; 1385471680712
2671; Miguel Cardoso; verde; 1385471680712
2672; Miguel Delgado; verde; 1385471680712
2673; Ricardo Cardoso; vermelho; 1385471680712
2674; Ricardo Cardoso; laranja; 1385471680712
2675; Ricardo Carvalho; verde; 1385471680712
2676; Miguel Carvalho; laranja; 1385471680712
2677; Miguel Cardoso; vermelho; 1385471680712
2678; Bruno Delgado; verde; 1385471680712
2679; Jos� Carvalho; azul; 1385471680712
2680; Ricardo Delgado; amarelo; 1385471680712
2681; Jos� Costa; laranja; 1385471680712
2682; Bruno Delgado; amarelo; 1385471680712
2683; Nick Delgado; amarelo; 1385471680712
2684; Miguel Cardoso; vermelho; 1385471680712
2685; Nick Delgado; azul; 1385471680712
2686; Miguel Delgado; amarelo; 1385471680712
2687; Jo�o Neves; laranja; 1385471680712
2688; Jos� Cardoso; azul; 1385471680712
2689; Bruno Carvalho; laranja; 1385471680712
2690; Jo�o Carvalho; amarelo; 1385471680712
2691; Miguel Carvalho; laranja; 1385471680712
2692; Bruno Cardoso; verde; 1385471680712
2693; Nick Delgado; laranja; 1385471680712
2694; Bruno Carvalho; vermelho; 1385471680712
2695; Jo�o Neves; vermelho; 1385471680712
2696; Nick Neves; azul; 1385471680712
2697; Jos� Delgado; vermelho; 1385471680712
2698; Jos� Cardoso; azul; 1385471680712
2699; Jos� Cardoso; verde; 1385471680712
2700; Miguel Delgado; amarelo; 1385471680712
2701; Miguel Neves; vermelho; 1385471680712
2702; Ricardo Costa; amarelo; 1385471680712
2703; Miguel Neves; laranja; 1385471680712
2704; Nick Costa; amarelo; 1385471680712
2705; Nick Delgado; verde; 1385471680712
2706; Ricardo Delgado; verde; 1385471680712
2707; Miguel Costa; laranja; 1385471680712
2708; Miguel Cardoso; azul; 1385471680712
2709; Ricardo Delgado; vermelho; 1385471680712
2710; Nick Neves; laranja; 1385471680712
2711; Miguel Costa; vermelho; 1385471680712
2712; Jos� Cardoso; vermelho; 1385471680712
2713; Bruno Neves; amarelo; 1385471680712
2714; Jos� Neves; amarelo; 1385471680712
2715; Jo�o Delgado; vermelho; 1385471680712
2716; Jo�o Neves; laranja; 1385471680712
2717; Miguel Delgado; amarelo; 1385471680712
2718; Jo�o Delgado; amarelo; 1385471680712
2719; Bruno Cardoso; vermelho; 1385471680712
2720; Nick Costa; laranja; 1385471680712
2721; Miguel Delgado; amarelo; 1385471680713
2722; Bruno Cardoso; azul; 1385471680713
2723; Nick Costa; laranja; 1385471680713
2724; Jo�o Neves; vermelho; 1385471680713
2725; Ricardo Delgado; vermelho; 1385471680713
2726; Jo�o Costa; vermelho; 1385471680713
2727; Ricardo Costa; amarelo; 1385471680713
2728; Jos� Cardoso; laranja; 1385471680713
2729; Jos� Cardoso; verde; 1385471680713
2730; Jos� Cardoso; amarelo; 1385471680713
2731; Nick Delgado; vermelho; 1385471680713
2732; Jo�o Delgado; laranja; 1385471680713
2733; Ricardo Neves; verde; 1385471680713
2734; Ricardo Costa; vermelho; 1385471680713
2735; Miguel Costa; azul; 1385471680713
2736; Nick Delgado; vermelho; 1385471680713
2737; Ricardo Carvalho; amarelo; 1385471680713
2738; Jos� Carvalho; verde; 1385471680713
2739; Ricardo Costa; amarelo; 1385471680713
2740; Jos� Cardoso; verde; 1385471680713
2741; Bruno Delgado; azul; 1385471680713
2742; Jos� Cardoso; amarelo; 1385471680713
2743; Ricardo Neves; laranja; 1385471680713
2744; Miguel Costa; laranja; 1385471680713
2745; Jos� Carvalho; amarelo; 1385471680713
2746; Bruno Cardoso; verde; 1385471680713
2747; Bruno Delgado; laranja; 1385471680713
2748; Ricardo Neves; vermelho; 1385471680713
2749; Bruno Cardoso; azul; 1385471680713
2750; Bruno Cardoso; vermelho; 1385471680713
2751; Ricardo Costa; verde; 1385471680713
2752; Nick Delgado; vermelho; 1385471680713
2753; Bruno Costa; vermelho; 1385471680713
2754; Jo�o Costa; azul; 1385471680713
2755; Bruno Neves; amarelo; 1385471680713
2756; Jos� Carvalho; amarelo; 1385471680713
2757; Bruno Neves; laranja; 1385471680713
2758; Jo�o Neves; laranja; 1385471680713
2759; Jos� Carvalho; vermelho; 1385471680713
2760; Nick Carvalho; verde; 1385471680713
2761; Ricardo Delgado; amarelo; 1385471680713
2762; Jos� Delgado; laranja; 1385471680713
2763; Jos� Cardoso; azul; 1385471680713
2764; Bruno Carvalho; amarelo; 1385471680713
2765; Jos� Costa; azul; 1385471680713
2766; Nick Neves; vermelho; 1385471680713
2767; Ricardo Carvalho; amarelo; 1385471680713
2768; Jo�o Neves; laranja; 1385471680713
2769; Ricardo Cardoso; amarelo; 1385471680713
2770; Miguel Cardoso; verde; 1385471680713
2771; Nick Carvalho; laranja; 1385471680713
2772; Ricardo Neves; azul; 1385471680713
2773; Nick Cardoso; azul; 1385471680713
2774; Jo�o Neves; azul; 1385471680713
2775; Nick Costa; vermelho; 1385471680713
2776; Jo�o Neves; laranja; 1385471680713
2777; Nick Delgado; verde; 1385471680714
2778; Bruno Carvalho; laranja; 1385471680714
2779; Bruno Carvalho; vermelho; 1385471680714
2780; Jos� Delgado; vermelho; 1385471680714
2781; Jo�o Delgado; vermelho; 1385471680714
2782; Jo�o Delgado; verde; 1385471680714
2783; Nick Costa; azul; 1385471680714
2784; Ricardo Carvalho; laranja; 1385471680714
2785; Jos� Carvalho; laranja; 1385471680714
2786; Ricardo Carvalho; verde; 1385471680714
2787; Nick Costa; laranja; 1385471680714
2788; Bruno Cardoso; azul; 1385471680714
2789; Ricardo Costa; amarelo; 1385471680714
2790; Miguel Carvalho; verde; 1385471680714
2791; Jos� Cardoso; laranja; 1385471680714
2792; Nick Carvalho; amarelo; 1385471680714
2793; Jo�o Delgado; azul; 1385471680714
2794; Jo�o Carvalho; amarelo; 1385471680714
2795; Jo�o Cardoso; azul; 1385471680714
2796; Jo�o Neves; amarelo; 1385471680714
2797; Jos� Neves; amarelo; 1385471680714
2798; Bruno Neves; azul; 1385471680714
2799; Bruno Costa; amarelo; 1385471680714
2800; Bruno Neves; verde; 1385471680714
2801; Miguel Costa; laranja; 1385471680714
2802; Bruno Costa; vermelho; 1385471680714
2803; Nick Costa; verde; 1385471680714
2804; Jos� Cardoso; amarelo; 1385471680714
2805; Jo�o Neves; verde; 1385471680714
2806; Ricardo Delgado; vermelho; 1385471680714
2807; Jos� Carvalho; vermelho; 1385471680714
2808; Miguel Neves; laranja; 1385471680714
2809; Bruno Carvalho; laranja; 1385471680714
2810; Bruno Carvalho; laranja; 1385471680714
2811; Jos� Costa; amarelo; 1385471680714
2812; Jo�o Carvalho; amarelo; 1385471680714
2813; Jos� Cardoso; amarelo; 1385471680714
2814; Miguel Costa; vermelho; 1385471680714
2815; Ricardo Neves; laranja; 1385471680714
2816; Jo�o Delgado; laranja; 1385471680714
2817; Nick Costa; azul; 1385471680714
2818; Ricardo Neves; vermelho; 1385471680714
2819; Jo�o Carvalho; laranja; 1385471680714
2820; Jo�o Delgado; amarelo; 1385471680714
2821; Miguel Cardoso; azul; 1385471680714
2822; Nick Cardoso; azul; 1385471680714
2823; Ricardo Cardoso; verde; 1385471680714
2824; Bruno Delgado; azul; 1385471680714
2825; Ricardo Neves; verde; 1385471680714
2826; Bruno Cardoso; azul; 1385471680714
2827; Nick Delgado; azul; 1385471680714
2828; Ricardo Neves; azul; 1385471680714
2829; Ricardo Cardoso; verde; 1385471680714
2830; Ricardo Delgado; verde; 1385471680714
2831; Miguel Costa; vermelho; 1385471680714
2832; Bruno Neves; vermelho; 1385471680714
2833; Nick Neves; verde; 1385471680714
2834; Ricardo Cardoso; azul; 1385471680714
2835; Miguel Neves; vermelho; 1385471680714
2836; Ricardo Delgado; verde; 1385471680714
2837; Ricardo Neves; amarelo; 1385471680714
2838; Miguel Delgado; verde; 1385471680714
2839; Nick Carvalho; vermelho; 1385471680714
2840; Ricardo Carvalho; laranja; 1385471680714
2841; Bruno Costa; amarelo; 1385471680714
2842; Bruno Neves; amarelo; 1385471680714
2843; Ricardo Costa; azul; 1385471680714
2844; Jos� Neves; azul; 1385471680714
2845; Nick Costa; vermelho; 1385471680714
2846; Nick Neves; amarelo; 1385471680714
2847; Nick Delgado; verde; 1385471680714
2848; Bruno Delgado; laranja; 1385471680714
2849; Jo�o Neves; vermelho; 1385471680714
2850; Ricardo Neves; laranja; 1385471680714
2851; Jos� Cardoso; amarelo; 1385471680714
2852; Jos� Neves; azul; 1385471680714
2853; Miguel Neves; azul; 1385471680714
2854; Miguel Delgado; amarelo; 1385471680714
2855; Nick Cardoso; verde; 1385471680714
2856; Jo�o Carvalho; vermelho; 1385471680714
2857; Bruno Costa; vermelho; 1385471680714
2858; Bruno Costa; laranja; 1385471680714
2859; Jos� Carvalho; laranja; 1385471680714
2860; Nick Costa; amarelo; 1385471680714
2861; Bruno Costa; laranja; 1385471680714
2862; Bruno Cardoso; laranja; 1385471680714
2863; Miguel Carvalho; laranja; 1385471680714
2864; Ricardo Neves; amarelo; 1385471680714
2865; Nick Carvalho; amarelo; 1385471680714
2866; Jo�o Neves; vermelho; 1385471680714
2867; Miguel Neves; amarelo; 1385471680714
2868; Nick Cardoso; amarelo; 1385471680714
2869; Jos� Carvalho; verde; 1385471680714
2870; Jos� Delgado; vermelho; 1385471680714
2871; Bruno Costa; amarelo; 1385471680714
2872; Bruno Costa; vermelho; 1385471680714
2873; Jo�o Costa; laranja; 1385471680714
2874; Nick Neves; vermelho; 1385471680714
2875; Jo�o Neves; amarelo; 1385471680714
2876; Jo�o Neves; azul; 1385471680714
2877; Nick Costa; amarelo; 1385471680714
2878; Ricardo Delgado; azul; 1385471680714
2879; Jo�o Cardoso; amarelo; 1385471680714
2880; Jo�o Costa; azul; 1385471680714
2881; Ricardo Cardoso; amarelo; 1385471680714
2882; Jos� Cardoso; vermelho; 1385471680714
2883; Jo�o Carvalho; vermelho; 1385471680714
2884; Jo�o Carvalho; amarelo; 1385471680714
2885; Jos� Cardoso; vermelho; 1385471680714
2886; Jos� Costa; vermelho; 1385471680714
2887; Miguel Neves; verde; 1385471680714
2888; Jos� Costa; amarelo; 1385471680714
2889; Nick Costa; vermelho; 1385471680714
2890; Jos� Delgado; azul; 1385471680714
2891; Nick Delgado; vermelho; 1385471680714
2892; Jo�o Costa; laranja; 1385471680714
2893; Jos� Cardoso; vermelho; 1385471680714
2894; Ricardo Neves; azul; 1385471680714
2895; Nick Costa; verde; 1385471680715
2896; Miguel Delgado; verde; 1385471680715
2897; Nick Carvalho; azul; 1385471680715
2898; Jo�o Cardoso; verde; 1385471680715
2899; Jo�o Cardoso; vermelho; 1385471680715
2900; Jo�o Delgado; azul; 1385471680715
2901; Miguel Neves; azul; 1385471680715
2902; Jo�o Neves; laranja; 1385471680715
2903; Bruno Costa; amarelo; 1385471680715
2904; Ricardo Carvalho; laranja; 1385471680715
2905; Jos� Costa; vermelho; 1385471680715
2906; Bruno Neves; laranja; 1385471680715
2907; Jo�o Carvalho; laranja; 1385471680715
2908; Jo�o Neves; azul; 1385471680715
2909; Jos� Delgado; laranja; 1385471680715
2910; Jos� Cardoso; azul; 1385471680715
2911; Jos� Delgado; verde; 1385471680715
2912; Jos� Carvalho; verde; 1385471680715
2913; Jos� Neves; laranja; 1385471680715
2914; Miguel Delgado; vermelho; 1385471680715
2915; Nick Cardoso; verde; 1385471680715
2916; Jo�o Delgado; laranja; 1385471680715
2917; Bruno Carvalho; azul; 1385471680715
2918; Nick Delgado; laranja; 1385471680715
2919; Jos� Neves; vermelho; 1385471680715
2920; Miguel Delgado; vermelho; 1385471680715
2921; Miguel Neves; amarelo; 1385471680715
2922; Bruno Costa; amarelo; 1385471680715
2923; Ricardo Neves; laranja; 1385471680715
2924; Ricardo Carvalho; vermelho; 1385471680715
2925; Jo�o Delgado; verde; 1385471680715
2926; Bruno Carvalho; laranja; 1385471680715
2927; Miguel Carvalho; vermelho; 1385471680715
2928; Bruno Costa; azul; 1385471680715
2929; Ricardo Cardoso; vermelho; 1385471680715
2930; Bruno Delgado; laranja; 1385471680715
2931; Nick Neves; laranja; 1385471680715
2932; Ricardo Cardoso; vermelho; 1385471680715
2933; Jo�o Carvalho; amarelo; 1385471680715
2934; Jo�o Carvalho; verde; 1385471680715
2935; Jos� Costa; laranja; 1385471680715
2936; Nick Neves; amarelo; 1385471680715
2937; Miguel Cardoso; vermelho; 1385471680715
2938; Nick Delgado; vermelho; 1385471680715
2939; Bruno Costa; verde; 1385471680715
2940; Bruno Cardoso; verde; 1385471680715
2941; Bruno Carvalho; vermelho; 1385471680715
2942; Miguel Neves; amarelo; 1385471680715
2943; Jo�o Costa; verde; 1385471680715
2944; Jos� Carvalho; laranja; 1385471680715
2945; Ricardo Delgado; laranja; 1385471680715
2946; Nick Carvalho; vermelho; 1385471680715
2947; Miguel Costa; amarelo; 1385471680715
2948; Nick Cardoso; amarelo; 1385471680715
2949; Jos� Costa; verde; 1385471680715
2950; Miguel Carvalho; vermelho; 1385471680715
2951; Jo�o Neves; verde; 1385471680715
2952; Ricardo Carvalho; azul; 1385471680715
2953; Nick Carvalho; verde; 1385471680715
2954; Ricardo Delgado; vermelho; 1385471680715
2955; Miguel Delgado; azul; 1385471680715
2956; Jo�o Delgado; laranja; 1385471680715
2957; Nick Carvalho; verde; 1385471680715
2958; Jo�o Carvalho; amarelo; 1385471680715
2959; Jos� Neves; amarelo; 1385471680715
2960; Miguel Carvalho; vermelho; 1385471680715
2961; Nick Cardoso; azul; 1385471680715
2962; Miguel Cardoso; amarelo; 1385471680715
2963; Nick Carvalho; verde; 1385471680715
2964; Nick Delgado; laranja; 1385471680715
2965; Nick Delgado; amarelo; 1385471680715
2966; Miguel Neves; amarelo; 1385471680715
2967; Ricardo Cardoso; azul; 1385471680715
2968; Jos� Carvalho; vermelho; 1385471680715
2969; Miguel Costa; verde; 1385471680715
2970; Miguel Cardoso; laranja; 1385471680715
2971; Nick Delgado; laranja; 1385471680715
2972; Nick Cardoso; vermelho; 1385471680715
2973; Nick Carvalho; amarelo; 1385471680715
2974; Jo�o Neves; vermelho; 1385471680715
2975; Miguel Neves; azul; 1385471680715
2976; Nick Delgado; laranja; 1385471680715
2977; Ricardo Carvalho; verde; 1385471680715
2978; Jo�o Cardoso; azul; 1385471680715
2979; Miguel Cardoso; verde; 1385471680715
2980; Nick Neves; laranja; 1385471680715
2981; Miguel Carvalho; laranja; 1385471680715
2982; Jos� Costa; verde; 1385471680715
2983; Ricardo Carvalho; vermelho; 1385471680715
2984; Nick Cardoso; amarelo; 1385471680715
2985; Bruno Neves; azul; 1385471680715
2986; Miguel Costa; laranja; 1385471680715
2987; Nick Neves; azul; 1385471680715
2988; Nick Costa; verde; 1385471680716
2989; Jos� Carvalho; vermelho; 1385471680716
2990; Miguel Costa; vermelho; 1385471680716
2991; Jo�o Costa; vermelho; 1385471680716
2992; Miguel Neves; vermelho; 1385471680716
2993; Ricardo Delgado; vermelho; 1385471680716
2994; Bruno Cardoso; verde; 1385471680716
2995; Jo�o Costa; laranja; 1385471680716
2996; Nick Costa; laranja; 1385471680716
2997; Miguel Delgado; verde; 1385471680716
2998; Jos� Carvalho; vermelho; 1385471680716
2999; Nick Cardoso; verde; 1385471680716
3000; Bruno Neves; vermelho; 1385471680716
3001; Bruno Delgado; laranja; 1385471680716
3002; Ricardo Neves; verde; 1385471680716
3003; Miguel Delgado; verde; 1385471680716
3004; Jo�o Costa; amarelo; 1385471680716
3005; Nick Neves; verde; 1385471680716
3006; Nick Neves; azul; 1385471680716
3007; Jo�o Carvalho; azul; 1385471680716
3008; Bruno Neves; vermelho; 1385471680716
3009; Jo�o Neves; verde; 1385471680716
3010; Jos� Delgado; vermelho; 1385471680716
3011; Nick Costa; laranja; 1385471680716
3012; Jo�o Costa; amarelo; 1385471680716
3013; Jo�o Neves; laranja; 1385471680716
3014; Ricardo Costa; laranja; 1385471680716
3015; Jo�o Neves; azul; 1385471680716
3016; Miguel Cardoso; amarelo; 1385471680716
3017; Ricardo Carvalho; amarelo; 1385471680716
3018; Nick Neves; verde; 1385471680716
3019; Bruno Neves; azul; 1385471680716
3020; Jos� Carvalho; vermelho; 1385471680716
3021; Bruno Carvalho; azul; 1385471680716
3022; Jos� Cardoso; laranja; 1385471680716
3023; Nick Neves; amarelo; 1385471680716
3024; Bruno Neves; verde; 1385471680716
3025; Nick Costa; vermelho; 1385471680716
3026; Nick Carvalho; verde; 1385471680716
3027; Bruno Delgado; amarelo; 1385471680716
3028; Bruno Costa; vermelho; 1385471680716
3029; Jo�o Neves; amarelo; 1385471680716
3030; Jos� Cardoso; laranja; 1385471680716
3031; Bruno Carvalho; verde; 1385471680716
3032; Miguel Costa; verde; 1385471680716
3033; Jo�o Cardoso; amarelo; 1385471680716
3034; Ricardo Cardoso; amarelo; 1385471680716
3035; Nick Delgado; verde; 1385471680716
3036; Bruno Cardoso; amarelo; 1385471680716
3037; Miguel Cardoso; amarelo; 1385471680716
3038; Bruno Neves; verde; 1385471680716
3039; Ricardo Costa; azul; 1385471680716
3040; Miguel Neves; verde; 1385471680716
3041; Nick Carvalho; verde; 1385471680716
3042; Jo�o Cardoso; amarelo; 1385471680716
3043; Jo�o Carvalho; azul; 1385471680716
3044; Miguel Delgado; amarelo; 1385471680716
3045; Miguel Costa; laranja; 1385471680716
3046; Ricardo Neves; verde; 1385471680716
3047; Miguel Cardoso; verde; 1385471680716
3048; Ricardo Costa; laranja; 1385471680716
3049; Bruno Delgado; vermelho; 1385471680716
3050; Jo�o Carvalho; verde; 1385471680716
3051; Jo�o Delgado; laranja; 1385471680716
3052; Nick Carvalho; laranja; 1385471680716
3053; Miguel Carvalho; amarelo; 1385471680716
3054; Nick Delgado; vermelho; 1385471680716
3055; Bruno Costa; vermelho; 1385471680716
3056; Nick Carvalho; verde; 1385471680716
3057; Ricardo Neves; amarelo; 1385471680716
3058; Bruno Carvalho; azul; 1385471680716
3059; Miguel Carvalho; vermelho; 1385471680716
3060; Bruno Cardoso; amarelo; 1385471680716
3061; Bruno Carvalho; verde; 1385471680716
3062; Jos� Costa; vermelho; 1385471680716
3063; Jos� Delgado; amarelo; 1385471680716
3064; Jo�o Carvalho; amarelo; 1385471680716
3065; Jos� Carvalho; amarelo; 1385471680716
3066; Miguel Cardoso; laranja; 1385471680716
3067; Jos� Carvalho; verde; 1385471680716
3068; Nick Costa; verde; 1385471680716
3069; Miguel Delgado; azul; 1385471680716
3070; Miguel Delgado; laranja; 1385471680716
3071; Ricardo Delgado; azul; 1385471680716
3072; Jos� Neves; amarelo; 1385471680716
3073; Jo�o Costa; amarelo; 1385471680716
3074; Jos� Neves; azul; 1385471680716
